;代码	x	y	名称	        范围	数量	时间
D023 105 292 暗黑战士 50 20 8
D023 306 294 暗黑战士 50 20 8
D023 201 211 暗黑战士 50 20 8
D023 203 71 粪虫 50 20 8
D023 79 193 粪虫 50 20 8
D023 300 189 粪虫 50 20 8
D023 168 332 粪虫 50 20 8
D023 116 101 沃玛战士 50 20 8
D023 261 113 沃玛战士 50 20 8
D023 86 285 沃玛战士 50 20 8
D023 263 272 沃玛战士 50 20 8
D023 170 217 沃玛勇士 50 20 8
D023 194 95 沃玛勇士 50 20 8
D023 68 168 沃玛勇士 50 20 8
D023 170 315 沃玛勇士 50 20 8
D023 308 205 沃玛勇士 50 20 8
D023 114 259 沃玛战将 50 20 8
D023 125 102 沃玛战将 50 20 8
D023 259 148 沃玛战将 50 20 8
D023 237 277 沃玛战将 50 20 8
D023 89 295 火焰沃玛 50 20 8
D023 227 81 火焰沃玛 50 20 8
D023 88 150 火焰沃玛 50 20 8
D023 273 263 火焰沃玛 50 20 8
D023 192 227 火焰沃玛 50 20 8

;小BOSS
D022 256 256 沃玛卫士 60 1 30
D023 82 299 沃玛卫士 60 1 30

;[D024	沃玛教主大殿]
D024 51 52 暗黑战士 25 20 8
D024 53 55 沃玛战士 25 20 8
D024 52 52 沃玛勇士 25 20 8
D024 51 53 沃玛战将 25 20 8
D024 51 49 火焰沃玛 25 20 8
D024 52 55 沃玛卫士 25 2 20
D024 52 55 沃玛教主 25 1 60

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■崔斯特瑞姆■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[cuisi 崔斯特瑞姆]
cuisi 55 70 丧尸 30 20 8
cuisi 56 75 丧尸1 30 20 8
cuisi 57 66 食尸鬼 30 20 8
cuisi 55 79 瘟疫散布者 30 20 8

;小BOSS(任务怪)
cuisi 57 69 格瑞斯瓦尔德 30 2 10

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■遗忘之塔■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[gaota1 遗忘之塔一层]
gaota1 69 68 角蝇 40 10 8
gaota1 70 64 黑夜一族 40 30 8
gaota1 72 69 血腥一族 40 30 8
gaota1 67 56 死亡一族 40 30 8
gaota1 67 60 黑色开膛手 40 30 8

;[gaota2 遗忘之塔二层]
gaota2 65 77 角蝇 40 10 8
gaota2 67 83 黑夜一族 40 20 8
gaota2 65 74 血腥一族 40 20 8
gaota2 72 79 死亡一族 40 20 8
gaota2 66 74 黑色开膛手 40 20 8
gaota2 70 76 高塔游荡者 40 20 8

;[gaota3 遗忘之塔三层]
gaota3 146 127 角蝇 70 20 8
gaota3 143 127 黑夜一族 70 30 8
gaota3 147 127 血腥一族 70 30 8
gaota3 143 122 死亡一族 70 30 8
gaota3 142 117 黑色开膛手 70 30 8
gaota3 152 119 高塔游荡者 70 30 8
gaota3 148 115 高塔吟唱者 70 30 8

;[gaotalianjie 秘密入口]
gaotalianjie 23 23 黑色开膛手 10 5 8

;[gaotamimi 秘室]
gaotamimi 19 25 角蝇 10 3 8
gaotamimi 17 24 高塔吟唱者 10 5 8

;[gaotamm1|gaotamimi 秘室]
gaotamm1 20 26 角蝇 10 3 8
gaotamm1 19 28 高塔吟唱者 10 5 8

;[gaotamm2|gaotamimi 秘室]
gaotamm2 19 26 角蝇 10 3 8
gaotamm2 19 25 高塔游荡者 10 5 8

;[gaotamm3|gaotamimi 秘室]
gaotamm3 17 24 角蝇 10 3 8
gaotamm3 16 23 高塔吟唱者 10 5 8

;[gaotamm4|gaotamimi 秘室]
gaotamm4 18 24 角蝇 10 3 8
gaotamm4 17 26 高塔吟唱者 10 5 8

;[gaotachukou 密室]
gaotachukou 20 24 高塔游荡者 10 10 8

;[gaotaboss 遗忘大厅]
gaotaboss 38 40 角蝇 20 5 5
gaotaboss 37 40 黑夜一族 20 10 5
gaotaboss 35 36 血腥一族 20 10 5
gaotaboss 37 42 死亡一族 20 10 5
gaotaboss 35 37 高塔游荡者 20 10 5
gaotaboss 35 38 高塔吟唱者 20 5 5
gaotaboss 35 38 女伯爵 20 2 5

;任务怪
gaotaboss 43 36 女伯爵 0 1 1

;小BOSS
gaota1 72 73 地狱使者 30 1 30
gaota2 69 62 地狱使者 30 1 30
gaota3 60 100 地狱使者 30 1 30

;[gaotaboss1 遗忘密室]
gaotaboss1 23 28 黑色开膛手 10 10 10
gaotaboss1 24 28 高塔吟唱者 10 5 10

;BOSS
gaotaboss1 25 29 疯狂的女伯爵 10 1 60

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■勇士墓穴■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[shimu1 大陵墓一层]
shimu1 114 130 墓穴巨蛾 70 50 8
shimu1 114 120 红野猪 70 50 8
shimu1 130 117 黑野猪 70 50 8
shimu1 119 117 蝎蛇 70 50 8

;[shimu2 大陵墓二层]
shimu2 51 58 墓穴巨蛾 30 10 5
shimu2 50 53 红野猪 30 30 5
shimu2 48 54 黑野猪 30 30 5
shimu2 52 52 蝎蛇 30 30 5

;[shimu3 大陵墓三层]
shimu3 52 53 墓穴巨蛾 30 10 5
shimu3 53 53 红野猪 30 30 5
shimu3 53 53 黑野猪 30 30 5
shimu3 52 56 蝎蛇 30 30 5
shimu3 50 46 变异野猪 30 5 5
shimu3 49 52 变异蝎蛇 30 5 5

;[shimu4 大陵墓四层]
shimu4 59 57 墓穴巨蛾 30 15 5
shimu4 56 51 红野猪 30 40 5
shimu4 55 55 黑野猪 30 40 5
shimu4 57 50 蝎蛇 30 30 5
shimu4 55 50 变异野猪 40 10 5
shimu4 54 52 变异蝎蛇 40 10 5
shimu4 58 53 白野猪 30 2 30

;勇士墓穴开门怪
shimu4 83 25 死去的盗墓者 0 1 10

;[shimuboss 勇士墓穴]
shimuboss 43 54 红野猪 25 30 5
shimuboss 38 51 黑野猪 25 30 5
shimuboss 43 54 变异野猪 25 30 5
shimuboss 38 51 变异蝎蛇 25 30 5
shimuboss 41 54 墓穴巨蛾 25 30 5
shimuboss 40 51 白野猪 25 2 30
shimuboss 39 50 邪恶毒蛇 25 2 30
shimuboss 39 53 邪恶黑野猪 25 1 60
shimuboss 39 47 邪恶蝎蛇 25 1 60

;BOSS
shimuboss 66 61 邪恶蜈蚣 0 1 120

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■废弃古井■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[gujing 古井]
gujing 91 104 变异蚂蟥 55 50 8
gujing 95 97 巨型蛤蟆 55 50 8
gujing 98 99 剧毒蛤蟆 55 50 8
gujing 102 102 鲶鱼人 55 50 8
gujing 103 104 毒刺鲶鱼 55 50 8

;BOSS
gujing 66 119 触角天魔 8 1 120

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■连接通道■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[senlinlianjie 连接通道]
senlinlianjie 34 103 穿山兽 20 10 8
senlinlianjie 61 41 穿山兽 20 10 8
senlinlianjie 114 61 穿山兽 20 10 8
senlinlianjie 43 86 穿山兽1 20 10 8
senlinlianjie 59 37 穿山兽1 20 10 8
senlinlianjie 100 58 穿山兽1 20 10 8
senlinlianjie 33 95 角蝇 20 5 8
senlinlianjie 48 47 角蝇 20 5 8
senlinlianjie 88 37 角蝇 20 5 8
senlinlianjie 123 77 角蝇 20 5 8

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■血色修道院--外侧(内侧)■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[waiche 外侧回廊]
waiche 129 117 黑暗魔 70 40 8
waiche 130 108 小恶魔 70 40 8
waiche 130 108 黑暗巫师 70 20 8
waiche 125 102 冥河娃娃 70 20 8

;[neiche 内侧回廊]
neiche 73 78 黑暗魔1 40 30 8
neiche 70 75 小恶魔1 40 30 8
neiche 71 73 黑暗巫师1 40 15 8
neiche 73 68 冥河娃娃1 40 15 8

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■军营■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[junying 军营]
junying 96 92 回廊巡视者 60 30 8
junying 89 96 侦察兵60 70 8
junying 94 93 步兵 60 70 8
junying 95 84 士官 60 70 8
junying 99 94 督军 60 1 30

;[tiejiang 铁匠房]
tiejiang 23 25 侦察兵 15 10 8
tiejiang 23 22 步兵 15 10 8
tiejiang 23 25 士官 15 10 8
tiejiang 22 21 回廊巡视者 15 5 8
tiejiang 24 27 石头守卫 0 1 10
tiejiang 27 31 石头守卫 0 1 10
tiejiang 32 26 石头守卫 0 1 10
tiejiang 28 22 石头守卫 0 1 10

;BOSS
tiejiang 27 27 铁匠 0 1 5

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■监牢■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[jianyu1 监牢第一层]
jianyu1 218 186 黑色开膛手 80 30 8
jianyu1 218 187 侦察兵 80 50 8
jianyu1 218 187 步兵 80 50 8
jianyu1 216 191 士官 80 50 8
jianyu1 212 184 督军 80 1 30

;[jianyu2 监牢第二层]
jianyu2 209 197 黑色开膛手 80 30 8
jianyu2 212 184 侦察兵 80 50 8
jianyu2 216 189 步兵 80 50 8
jianyu2 213 190 士官 80 50 8
jianyu2 207 191 督军 80 1 30

;[jianyu3 监牢第三层]
jianyu3 97 101 回廊巡视者 50 20 8
jianyu3 97 99 侦察兵 50 30 8
jianyu3 96 103 步兵 50 30 8
jianyu3 97 94 士官 50 30 8

;[jianyulianjie 连接通道]
jianyulianjie 26 31 邪恶蝙蝠 10 10 8
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■地下墓穴■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[muxue1 地下墓穴第一层]
muxue1 154 157 邪恶蝙蝠 70 30 8
muxue1 159 160 士官长 70 60 8
muxue1 168 165 血卫士 70 60 8
muxue1 167 159 石头守卫 70 60 8
muxue1 161 151 军团士兵 70 60 8
muxue1 173 159 高阶督军 70 1 30

;[muxue2 地下墓穴第二层]
muxue2 157 147 邪恶蝙蝠 70 30 8
muxue2 158 149 士官长 70 60 8
muxue2 156 144 血卫士 70 60 8
muxue2 171 152 石头守卫 70 60 8
muxue2 148 141 军团士兵 70 60 8
muxue2 166 150 高阶督军 70 1 30

;[muxue3 地下墓穴第三层]
muxue3 144 148 邪恶蝙蝠 70 30 8
muxue3 152 139 士官长 70 40 8
muxue3 154 159 血卫士 70 40 8
muxue3 156 147 石头守卫 70 40 8
muxue3 153 148 军团士兵 70 40 8
muxue3 150 151 高阶督军 70 2 30

;[muxuemishi 密室]
muxuemishi 21 23 石头守卫 10 20 8

;[muxueboss 地下墓穴第四层]
muxueboss 45 55 黑暗魔2 30 10 8
muxueboss 47 53 小恶魔2 30 10 8
muxueboss 48 56 黑暗巫师2 30 10 8
muxueboss 48 57 邪恶蝙蝠 30 10 8
muxueboss 47 52 百夫长 30 10 8
muxueboss 48 56 勇士 30 10 8
muxueboss 45 51 中将 30 10 8
muxueboss 51 52 将军 30 10 8

;BOSS
muxueboss 65 20 安达利尔 5 1 120

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■第二幕野外■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[diermu 阿拉诺赫沙漠]
diermu 76 374 羊 30 10 8
diermu 163 455 羊 30 10 8
diermu 103 492 羊 30 10 8
diermu 191 195 沙漠之鹰 50 10 8
diermu 332 350 沙漠之鹰 50 10 8
diermu 64 346 沙漠之鹰 25 10 8

diermu 177 182 沙漠袭击者 40 15 8
diermu 243 295 沙漠袭击者 40 15 8
diermu 399 357 沙漠袭击者 40 15 8
diermu 534 267 沙漠袭击者 40 15 8
diermu 305 80 沙漠袭击者 40 15 8
diermu 497 60 沙漠袭击者 40 15 8
diermu 401 40 沙漠潜伏者 40 15 8
diermu 537 136 沙漠潜伏者 40 15 8
diermu 457 291 沙漠潜伏者 40 15 8
diermu 320 360 沙漠潜伏者 40 15 8
diermu 193 248 沙漠潜伏者 40 15 8
diermu 191 165 沙漠巨蜥蜴 40 15 8
diermu 315 64 沙漠巨蜥蜴 40 15 8
diermu 480 64 沙漠巨蜥蜴 40 15 8
diermu 530 233 沙漠巨蜥蜴 40 15 8
diermu 420 358 沙漠巨蜥蜴 40 15 8
diermu 293 367 沙漠巨蜥蜴 40 15 8
diermu 196 265 沙漠巨蜥蜴 40 15 8
diermu 302 350 沙漠石魔 40 15 8
diermu 203 282 沙漠石魔 40 15 8
diermu 138 182 沙漠石魔 40 15 8
diermu 247 94 沙漠石魔 40 15 8
diermu 401 40 沙漠石魔 40 15 8
diermu 543 135 沙漠石魔 40 15 8
diermu 483 309 沙漠石魔 40 15 8

diermu 326 181 诺玛士卒 20 10 8
diermu 378 139 诺玛士卒 20 10 8
diermu 435 153 诺玛士卒 20 10 8
diermu 425 204 诺玛士卒 20 10 8
diermu 360 234 诺玛士卒 20 10 8
diermu 385 186 诺玛士卒 20 10 8
diermu 337 152 诺玛小兵 20 10 8
diermu 403 133 诺玛小兵 20 10 8
diermu 446 176 诺玛小兵 20 10 8
diermu 405 234 诺玛小兵 20 10 8
diermu 330 208 诺玛小兵 20 10 8
diermu 383 188 诺玛斗士 20 10 8
diermu 369 137 诺玛斗士 20 10 8
diermu 425 168 诺玛斗士 20 10 8
diermu 429 220 诺玛斗士 20 10 8
diermu 357 237 诺玛斗士 20 10 8
diermu 306 176 诺玛斗士 20 10 8
diermu 355 148 诺玛战士 20 10 8
diermu 407 162 诺玛战士 20 10 8
diermu 424 213 诺玛战士 20 10 8
diermu 342 222 诺玛战士 20 10 8
diermu 328 182 诺玛勇士 20 10 8
diermu 378 150 诺玛勇士 20 10 8
diermu 422 190 诺玛勇士 20 10 8
diermu 373 242 诺玛勇士 20 10 8
diermu 375 185 诺玛法老 40 20 8
diermu 374 186 诺玛将军 30 2 30

diermu 476 435 虎蛇 20 10 8
diermu 442 498 虎蛇 20 10 8
diermu 502 534 虎蛇 20 10 8
diermu 504 439 红蛇 20 10 8
diermu 448 464 红蛇 20 10 8
diermu 460 535 红蛇 20 10 8
diermu 484 437 七点白蛇 20 10 8
diermu 442 489 七点白蛇 20 10 8
diermu 487 543 七点白蛇 20 10 8
diermu 438 409 七点白蛇 20 10 8

;法师宝宝
diermu 396 357 死亡甲虫 40 5 8
diermu 286 336 死亡甲虫 40 5 8
diermu 186 256 死亡甲虫 40 5 8
diermu 171 145 死亡甲虫 40 5 8
diermu 169 219 死亡甲虫 40 5 8
diermu 251 317 死亡甲虫 40 5 8
diermu 364 381 死亡甲虫 40 5 8
diermu 476 319 死亡甲虫 40 5 8
diermu 205 133 死亡甲虫 40 5 8

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■下水道■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[xiashuidao1 下水道一层]
xiashuidao1 81 63 下水道老鼠 40 20 8
xiashuidao1 183 145 下水道老鼠 40 20 8
xiashuidao1 109 35 粪斗士 40 20 8
xiashuidao1 196 85 粪斗士 40 20 8
xiashuidao1 152 184 粪斗士 40 20 8
xiashuidao1 71 42 恶心的软泥怪 40 20 8
xiashuidao1 161 76 恶心的软泥怪 40 20 8
xiashuidao1 193 166 恶心的软泥怪 40 20 8
xiashuidao1 146 102 黑色恶蛆 70 20 8
xiashuidao1 134 109 沙地骑士 70 1 30

;[xiashuidao2 下水道二层]
xiashuidao2 123 131 黑色恶蛆 70 20 8
xiashuidao2 58 75 黑色开膛手 30 10 8
xiashuidao2 66 185 黑色开膛手 30 10 8
xiashuidao2 180 82 黑色开膛手 30 10 8
xiashuidao2 187 148 黑色开膛手 30 10 8
xiashuidao2 65 86 粪斗士 40 20 8
xiashuidao2 69 172 粪斗士 40 20 8
xiashuidao2 174 74 粪斗士 40 20 8
xiashuidao2 172 139 粪斗士 40 20 8
xiashuidao2 71 65 恶心的软泥怪 40 20 8
xiashuidao2 174 80 恶心的软泥怪 40 20 8
xiashuidao2 70 172 恶心的软泥怪 40 20 8
xiashuidao2 193 152 恶心的软泥怪 40 20 8
xiashuidao2 71 78 下水道掠夺者 40 10 8
xiashuidao2 83 172 下水道掠夺者 40 10 8
xiashuidao2 164 83 下水道掠夺者 40 10 8
xiashuidao2 165 159 下水道掠夺者 40 10 8
xiashuidao2 76 74 下水道入侵者 40 10 8
xiashuidao2 169 145 下水道入侵者 40 10 8
xiashuidao2 74 151 下水道入侵者 40 10 8
xiashuidao2 152 76 下水道入侵者 40 10 8
xiashuidao2 118 119 沙地骑士 70 1 30

;[xiashuidao3 下水道三层]
xiashuidao3 112 73 黑色开膛手 30 10 8
xiashuidao3 238 65 黑色开膛手 30 10 8
xiashuidao3 245 177 黑色开膛手 30 10 8
xiashuidao3 106 229 黑色开膛手 30 10 8
xiashuidao3 85 64 黑色开膛手 30 10 8
xiashuidao3 120 77 粪斗士 40 20 8
xiashuidao3 232 83 粪斗士 40 20 8
xiashuidao3 231 206 粪斗士 40 20 8
xiashuidao3 106 226 粪斗士 40 20 8
xiashuidao3 125 64 恶心的软泥怪 40 20 8
xiashuidao3 230 72 恶心的软泥怪 40 20 8
xiashuidao3 224 183 恶心的软泥怪 40 20 8
xiashuidao3 118 243 恶心的软泥怪 40 20 8
xiashuidao3 122 65 下水道掠夺者 40 20 8
xiashuidao3 243 76 下水道掠夺者 40 20 8
xiashuidao3 223 190 下水道掠夺者 40 20 8
xiashuidao3 111 235 下水道掠夺者 40 20 8
xiashuidao3 123 67 下水道入侵者 40 20 8
xiashuidao3 243 85 下水道入侵者 40 20 8
xiashuidao3 220 199 下水道入侵者 40 20 8
xiashuidao3 108 231 下水道入侵者 40 20 8
xiashuidao3 73 68 角蝇 20 10 8
xiashuidao3 76 67 下水道老鼠 20 10 8
xiashuidao3 102 77 沙地骑士 30 1 30
;BOSS
xiashuidao3 72 67 罗达门特 10 1 60

;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■群虫巢穴■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■■
;[mayi1 群虫巢穴一层]
mayi1 74 142 蜈蚣 30 20 8
mayi1 174 84 蜈蚣 30 20 8
mayi1 161 161 蜈蚣 30 20 8
mayi1 110 91 黑色恶蛆 30 20 8
mayi1 191 87 黑色恶蛆 30 20 8
mayi1 75 163 黑色恶蛆 30 20 8
mayi1 161 144 钳虫 30 20 8
mayi1 85 113 钳虫 30 20 8
mayi1 168 75 钳虫 30 20 8
mayi1 111 151 跳跳蜂 30 20 8
mayi1 180 96 跳跳蜂 30 20 8
mayi1 133 119 邪恶钳虫 50 1 30

;[mayi2 群虫巢穴二层]
mayi2 54 62 蜈蚣 30 20 8
mayi2 119 128 蜈蚣 30 20 8
mayi2 132 59 黑色恶蛆 30 20 8
mayi2 55 115 黑色恶蛆 30 20 8
mayi2 59 54 钳虫 30 20 8
mayi2 116 115 钳虫 30 20 8
mayi2 117 54 跳跳蜂 30 20 8
mayi2 67 112 跳跳蜂 30 20 8
mayi2 63 61 巨型蠕虫 30 20 8
mayi2 117 117 巨型蠕虫 30 20 8
mayi2 97 83 邪恶钳虫 30 1 30

;[mayi3 群虫巢穴三层]
mayi3 55 55 蜈蚣 30 20 8
mayi3 135 137 蜈蚣 30 20 8
mayi3 142 51 蜈蚣 30 20 8
mayi3 55 138 蜈蚣 30 20 8
mayi3 60 65 黑色恶蛆 30 20 8
mayi3 139 137 黑色恶蛆 30 20 8
mayi3 66 128 黑色恶蛆 30 20 8
mayi3 140 61 黑色恶蛆 30 20 8
mayi3 54 53 钳虫 30 20 8
mayi3 124 119 钳虫 30 20 8
mayi3 43 136 钳虫 30 20 8
mayi3 125 56 钳虫 30 20 8
mayi3 63 61 跳跳蜂 30 20 8
mayi3 113 122 跳跳蜂 30 20 8
mayi3 57 126 跳跳蜂 30 20 8
mayi3 132 66 跳跳蜂 30 20 8
mayi3 62 66 巨型蠕虫 30 20 8
mayi3 131 131 巨型蠕虫 30 20 8
mayi3 62 126 巨型蠕虫 30 20 8
mayi3 127 64 巨型蠕虫 30 20 8
mayi3 92 100 邪恶钳虫 50 1 30

;[mayi4 群虫巢穴四层]
mayi4 109 83 工蚁 50 30 8
mayi4 113 79 兵蚁 50 30 8
mayi4 114 80 射针蚂蚁 50 30 8
mayi4 111 92 蚂蚁战士 50 30 8
mayi4 114 77 蚂蚁将军 50 1 30

;[mayi5 群虫巢穴五层]
mayi5 54 52 工蚁 30 20 8
mayi5 52 51 兵蚁 30 20 8
mayi5 60 50 射针蚂蚁 30 20 8
mayi5 50 47 蚂蚁战士 30 20 8
mayi5 50 43 蚂蚁将军 30 1 30

;[mayi6 群虫巢穴六层]
mayi6 45 56 工蚁 30 20 8
